No.;time;;time 1;time 2;Delay;;Delay 1;Delay 2;jitter
469;44,369624;;44,369624;44,370091;0,000467;;0,000467;-9,1E-05;-0,000558
470;44,370091;;44,370091;44,370091;0;;-9,1E-05;3E-05;0,000121
471;44,370091;;44,370091;44,370182;9,1E-05;;3E-05;-0,000423;-0,000453
472;44,370182;;44,370182;44,370243;6,1E-05;;-0,000423;0,000444;0,000867
473;44,370243;;44,370243;44,370727;0,000484;;0,000444;-0,001002;-0,001446
474;44,370727;;44,370727;44,370767;4E-05;;-0,001002;0,000997;0,001999
476;44,370767;;44,370767;44,371809;0,001042;;0,000997;-0,000533;-0,00153
477;44,371809;;44,371809;44,371854;4,5E-05;;-0,000533;0,000543;0,001076
478;44,371854;;44,371854;44,372432;0,000578;;0,000543;-0,000517;-0,00106
479;44,372432;;44,372432;44,372467;3,5E-05;;-0,000517;0,000518;0,001035
480;44,372467;;44,372467;44,373019;0,000552;;0,000518;-0,000604;-0,001122
481;44,373019;;44,373019;44,373053;3,4E-05;;-0,000604;-0,000398;0,000206
482;44,373053;;44,373053;44,373691;0,000638;;-0,000398;0,000971;0,001369
483;44,373691;;44,373691;44,374727;0,001036;;0,000971;-0,045134;-0,046105
484;44,374727;;44,374727;44,374792;6,5E-05;;-0,045134;0,045147;0,090281
485;44,374792;;44,374792;44,419991;0,045199;;0,045147;-0,000361;-0,045508
486;44,419991;;44,419991;44,420043;5,2E-05;;-0,000361;0,000413;0,000774
487;44,420043;;44,420043;44,420456;0,000413;;0,000413;-4,7E-05;-0,00046
488;44,420456;;44,420456;44,420456;0;;-4,7E-05;-0,000557;-0,00051
489;44,420456;;44,420456;44,420503;4,7E-05;;-0,000557;0,000604;0,001161
490;44,420503;;44,420503;44,421107;0,000604;;0,000604;-4,3E-05;-0,000647
491;44,421107;;44,421107;44,421107;0;;-4,3E-05;-0,000984;-0,000941
492;44,421107;;44,421107;44,42115;4,3E-05;;-0,000984;0,001027;0,002011
493;44,42115;;44,42115;44,422177;0,001027;;0,001027;-5,6E-05;-0,001083
494;44,422177;;44,422177;44,422177;0;;-5,6E-05;-0,000536;-0,00048
495;44,422177;;44,422177;44,422233;5,6E-05;;-0,000536;0,000592;0,001128
496;44,422233;;44,422233;44,422825;0,000592;;0,000592;-3,9E-05;-0,000631
497;44,422825;;44,422825;44,422825;0;;-3,9E-05;-0,010608;-0,010569
498;44,422825;;44,422825;44,422864;3,9E-05;;-0,010608;-0,016553;-0,005945
499;44,422864;;44,422864;44,433511;0,010647;;-0,016553;0,0272;0,043753
500;44,433511;;44,433511;44,460711;0,0272;;0,0272;-0,00015;-0,02735
501;44,460711;;44,460711;44,460711;0;;-0,00015;-0,000375;-0,000225
502;44,460711;;44,460711;44,460861;0,00015;;-0,000375;0,000438;0,000813
503;44,460861;;44,460861;44,461386;0,000525;;0,000438;-0,000322;-0,00076
504;44,461386;;44,461386;44,461473;8,7E-05;;-0,000322;-0,001459;-0,001137
505;44,461473;;44,461473;44,461882;0,000409;;-0,001459;0,001868;0,003327
506;44,461882;;44,461882;44,46375;0,001868;;0,001868;0;-0,001868
507;44,46375;;44,46375;44,46375;0;;0;-0,000148;-0,000148
508;44,46375;;44,46375;44,46375;0;;-0,000148;2,7E-05;0,000175
509;44,46375;;44,46375;44,463898;0,000148;;2,7E-05;0,000121;9,4E-05
510;44,463898;;44,463898;44,464019;0,000121;;0,000121;0;-0,000121
511;44,464019;;44,464019;44,464019;0;;0;-4,7E-05;-4,7E-05
512;44,464019;;44,464019;44,464019;0;;-4,7E-05;-0,224446;-0,224399
513;44,464019;;44,464019;44,464066;4,7E-05;;-0,224446;0,224493;0,448939
514;44,464066;;44,464066;44,688559;0,224493;;0,224493;-8,9E-05;-0,224582
515;44,688559;;44,688559;44,688559;0;;-8,9E-05;-0,000473;-0,000384
516;44,688559;;44,688559;44,688648;8,9E-05;;-0,000473;0,000562;0,001035
517;44,688648;;44,688648;44,68921;0,000562;;0,000562;-5,9E-05;-0,000621
518;44,68921;;44,68921;44,68921;0;;-5,9E-05;-0,008652;-0,008593
519;44,68921;;44,68921;44,689269;5,9E-05;;-0,008652;0,008711;0,017363
520;44,689269;;44,689269;44,69798;0,008711;;0,008711;0;-0,008711
521;44,69798;;44,69798;44,69798;0;;0;0;0
522;44,69798;;44,69798;44,69798;0;;0;0;0
523;44,69798;;44,69798;44,69798;0;;0;0;0
524;44,69798;;44,69798;44,69798;0;;0;0;0
525;44,69798;;44,69798;44,69798;0;;0;-0,000283;-0,000283
526;44,69798;;44,69798;44,69798;0;;-0,000283;-0,013891;-0,013608
527;44,69798;;44,69798;44,698263;0,000283;;-0,013891;0,014174;0,028065
528;44,698263;;44,698263;44,712437;0,014174;;0,014174;-0,000114;-0,014288
529;44,712437;;44,712437;44,712437;0;;-0,000114;9E-06;0,000123
530;44,712437;;44,712437;44,712551;0,000114;;9E-06;0,000105;9,6E-05
531;44,712551;;44,712551;44,712656;0,000105;;0,000105;0;-0,000105
532;44,712656;;44,712656;44,712656;0;;0;0;0
533;44,712656;;44,712656;44,712656;0;;0;-4,5E-05;-4,5E-05
534;44,712656;;44,712656;44,712656;0;;-4,5E-05;-0,000693;-0,000648
535;44,712656;;44,712656;44,712701;4,5E-05;;-0,000693;0,000738;0,001431
536;44,712701;;44,712701;44,713439;0,000738;;0,000738;-8,1E-05;-0,000819
537;44,713439;;44,713439;44,713439;0;;-8,1E-05;-7,1E-05;1E-05
538;44,713439;;44,713439;44,71352;8,1E-05;;-7,1E-05;0,000116;0,000187
539;44,71352;;44,71352;44,713672;0,000152;;0,000116;-0,000283;-0,000399
540;44,713672;;44,713672;44,713708;3,6E-05;;-0,000283;-0,002185;-0,001902
541;44,713708;;44,713708;44,714027;0,000319;;-0,002185;0,002504;0,004689
542;44,714027;;44,714027;44,716531;0,002504;;0,002504;-0,000194;-0,002698
543;44,716531;;44,716531;44,716531;0;;-0,000194;-2,7E-05;0,000167
544;44,716531;;44,716531;44,716725;0,000194;;-2,7E-05;0,000128;0,000155
545;44,716725;;44,716725;44,716946;0,000221;;0,000128;-0,054322;-0,05445
546;44,716946;;44,716946;44,717039;9,3E-05;;-0,054322;0,054415;0,108737
547;44,717039;;44,717039;44,771454;0,054415;;0,054415;-0,0001;-0,054515
548;44,771454;;44,771454;44,771454;0;;-0,0001;-5,3E-05;4,7E-05
549;44,771454;;44,771454;44,771554;0,0001;;-5,3E-05;0,000153;0,000206
550;44,771554;;44,771554;44,771707;0,000153;;0,000153;0;-0,000153
551;44,771707;;44,771707;44,771707;0;;0;0;0
552;44,771707;;44,771707;44,771707;0;;0;0;0
553;44,771707;;44,771707;44,771707;0;;0;0;0
554;44,771707;;44,771707;44,771707;0;;0;-7,6E-05;-7,6E-05
555;44,771707;;44,771707;44,771707;0;;-7,6E-05;-0,001558;-0,001482
556;44,771707;;44,771707;44,771783;7,6E-05;;-0,001558;0,001634;0,003192
557;44,771783;;44,771783;44,773417;0,001634;;0,001634;-0,000125;-0,001759
558;44,773417;;44,773417;44,773417;0;;-0,000125;-0,000501;-0,000376
559;44,773417;;44,773417;44,773542;0,000125;;-0,000501;0,000621;0,001122
560;44,773542;;44,773542;44,774168;0,000626;;0,000621;-0,002462;-0,003083
561;44,774168;;44,774168;44,774173;5E-06;;-0,002462;0,002467;0,004929
562;44,774173;;44,774173;44,77664;0,002467;;0,002467;-8,1E-05;-0,002548
563;44,77664;;44,77664;44,77664;0;;-8,1E-05;-0,039101;-0,03902
564;44,77664;;44,77664;44,776721;8,1E-05;;-0,039101;0,039182;0,078283
565;44,776721;;44,776721;44,815903;0,039182;;0,039182;-9E-05;-0,039272
566;44,815903;;44,815903;44,815903;0;;-9E-05;-0,000265;-0,000175
567;44,815903;;44,815903;44,815993;9E-05;;-0,000265;0,000355;0,00062
568;44,815993;;44,815993;44,816348;0,000355;;0,000355;0;-0,000355
569;44,816348;;44,816348;44,816348;0;;0;0;0
570;44,816348;;44,816348;44,816348;0;;0;0;0
571;44,816348;;44,816348;44,816348;0;;0;0;0
572;44,816348;;44,816348;44,816348;0;;0;0;0
573;44,816348;;44,816348;44,816348;0;;0;-0,000109;-0,000109
574;44,816348;;44,816348;44,816348;0;;-0,000109;-0,046858;-0,046749
575;44,816348;;44,816348;44,816457;0,000109;;-0,046858;0,046852;0,09371
576;44,816457;;44,816457;44,863424;0,046967;;0,046852;-0,001773;-0,048625
577;44,863424;;44,863424;44,863539;0,000115;;-0,001773;0,001888;0,003661
578;44,863539;;44,863539;44,865427;0,001888;;0,001888;0;-0,001888
579;44,865427;;44,865427;44,865427;0;;0;-0,000114;-0,000114
580;44,865427;;44,865427;44,865427;0;;-0,000114;-0,000648;-0,000534
581;44,865427;;44,865427;44,865541;0,000114;;-0,000648;0,000695;0,001343
582;44,865541;;44,865541;44,866303;0,000762;;0,000695;-0,000438;-0,001133
583;44,866303;;44,866303;44,86637;6,7E-05;;-0,000438;0,000505;0,000943
584;44,86637;;44,86637;44,866875;0,000505;;0,000505;-5,5E-05;-0,00056
585;44,866875;;44,866875;44,866875;0;;-5,5E-05;-0,001793;-0,001738
586;44,866875;;44,866875;44,86693;5,5E-05;;-0,001793;0,001848;0,003641
587;44,86693;;44,86693;44,868778;0,001848;;0,001848;-8E-05;-0,001928
588;44,868778;;44,868778;44,868778;0;;-8E-05;1,8E-05;9,8E-05
589;44,868778;;44,868778;44,868858;8E-05;;1,8E-05;6,2E-05;4,4E-05
590;44,868858;;44,868858;44,86892;6,2E-05;;6,2E-05;-2,2E-05;-8,4E-05
591;44,86892;;44,86892;44,86892;0;;-2,2E-05;-0,000201;-0,000179
592;44,86892;;44,86892;44,868942;2,2E-05;;-0,000201;0,000185;0,000386
593;44,868942;;44,868942;44,869165;0,000223;;0,000185;-0,000281;-0,000466
594;44,869165;;44,869165;44,869203;3,8E-05;;-0,000281;-0,024027;-0,023746
595;44,869203;;44,869203;44,869522;0,000319;;-0,024027;0,023899;0,047926
596;44,869522;;44,869522;44,893868;0,024346;;0,023899;-0,025225;-0,049124
597;44,893868;;44,893868;44,894315;0,000447;;-0,025225;0,025617;0,050842
598;44,894315;;44,894315;44,919987;0,025672;;0,025617;-0,009198;-0,034815
599;44,919987;;44,919987;44,920042;5,5E-05;;-0,009198;0,009064;0,018262
600;44,920042;;44,920042;44,929295;0,009253;;0,009064;-0,080761;-0,089825
601;44,929295;;44,929295;44,929484;0,000189;;-0,080761;0,080499;0,16126
602;44,929484;;44,929484;45,010434;0,08095;;0,080499;-0,099535;-0,180034
603;45,010434;;45,010434;45,010885;0,000451;;-0,099535;0,099986;0,199521
604;45,010885;;45,010885;45,110871;0,099986;;0,099986;-7,1E-05;-0,100057
605;45,110871;;45,110871;45,110871;0;;-7,1E-05;-0,000555;-0,000484
606;45,110871;;45,110871;45,110942;7,1E-05;;-0,000555;0,000626;0,001181
607;45,110942;;45,110942;45,111568;0,000626;;0,000626;-4,7E-05;-0,000673
608;45,111568;;45,111568;45,111568;0;;-4,7E-05;-0,000836;-0,000789
609;45,111568;;45,111568;45,111615;4,7E-05;;-0,000836;0,000852;0,001688
610;45,111615;;45,111615;45,112498;0,000883;;0,000852;-0,081233;-0,082085
611;45,112498;;45,112498;45,112529;3,1E-05;;-0,081233;0,081264;0,162497
612;45,112529;;45,112529;45,193793;0,081264;;0,081264;-0,000159;-0,081423
613;45,193793;;45,193793;45,193793;0;;-0,000159;-0,000431;-0,000272
614;45,193793;;45,193793;45,193952;0,000159;;-0,000431;0,000492;0,000923
615;45,193952;;45,193952;45,194542;0,00059;;0,000492;-0,002272;-0,002764
616;45,194542;;45,194542;45,19464;9,8E-05;;-0,002272;0,00237;0,004642
617;45,19464;;45,19464;45,19701;0,00237;;0,00237;-0,000112;-0,002482
618;45,19701;;45,19701;45,19701;0;;-0,000112;-1,5E-05;9,7E-05
619;45,19701;;45,19701;45,197122;0,000112;;-1,5E-05;0,000127;0,000142
620;45,197122;;45,197122;45,197249;0,000127;;0,000127;0;-0,000127
621;45,197249;;45,197249;45,197249;0;;0;-5,9E-05;-5,9E-05
622;45,197249;;45,197249;45,197249;0;;-5,9E-05;1,8E-05;7,7E-05
623;45,197249;;45,197249;45,197308;5,9E-05;;1,8E-05;-0,00031;-0,000328
624;45,197308;;45,197308;45,197349;4,1E-05;;-0,00031;0,000351;0,000661
625;45,197349;;45,197349;45,1977;0,000351;;0,000351;-5,2E-05;-0,000403
626;45,1977;;45,1977;45,1977;0;;-5,2E-05;-1,7E-05;3,5E-05
627;45,1977;;45,1977;45,197752;5,2E-05;;-1,7E-05;-0,001163;-0,001146
628;45,197752;;45,197752;45,197821;6,9E-05;;-0,001163;0,001232;0,002395
629;45,197821;;45,197821;45,199053;0,001232;;0,001232;-8,7E-05;-0,001319
630;45,199053;;45,199053;45,199053;0;;-8,7E-05;8E-06;9,5E-05
631;45,199053;;45,199053;45,19914;8,7E-05;;8E-06;-0,045825;-0,045833
632;45,19914;;45,19914;45,199219;7,9E-05;;-0,045825;0,045904;0,091729
633;45,199219;;45,199219;45,245123;0,045904;;0,045904;-4,7E-05;-0,045951
634;45,245123;;45,245123;45,245123;0;;-4,7E-05;2E-06;4,9E-05
635;45,245123;;45,245123;45,24517;4,7E-05;;2E-06;-0,000907;-0,000909
636;45,24517;;45,24517;45,245215;4,5E-05;;-0,000907;0,000952;0,001859
637;45,245215;;45,245215;45,246167;0,000952;;0,000952;-5,2E-05;-0,001004
638;45,246167;;45,246167;45,246167;0;;-5,2E-05;-1,3E-05;3,9E-05
639;45,246167;;45,246167;45,246219;5,2E-05;;-1,3E-05;-0,000878;-0,000865
640;45,246219;;45,246219;45,246284;6,5E-05;;-0,000878;0,000943;0,001821
641;45,246284;;45,246284;45,247227;0,000943;;0,000943;-4,6E-05;-0,000989
642;45,247227;;45,247227;45,247227;0;;-4,6E-05;-1,1E-05;3,5E-05
643;45,247227;;45,247227;45,247273;4,6E-05;;-1,1E-05;-0,001218;-0,001207
644;45,247273;;45,247273;45,24733;5,7E-05;;-0,001218;0,001275;0,002493
645;45,24733;;45,24733;45,248605;0,001275;;0,001275;-4,6E-05;-0,001321
646;45,248605;;45,248605;45,248605;0;;-4,6E-05;-0,023681;-0,023635
647;45,248605;;45,248605;45,248651;4,6E-05;;-0,023681;0,023375;0,047056
648;45,248651;;45,248651;45,272378;0,023727;;0,023375;-0,004552;-0,027927
649;45,272378;;45,272378;45,27273;0,000352;;-0,004552;0,004904;0,009456
650;45,27273;;45,27273;45,277634;0,004904;;0,004904;-9,6E-05;-0,005
651;45,277634;;45,277634;45,277634;0;;-9,6E-05;-0,001153;-0,001057
652;45,277634;;45,277634;45,27773;9,6E-05;;-0,001153;0,001249;0,002402
653;45,27773;;45,27773;45,278979;0,001249;;0,001249;-6,6E-05;-0,001315
654;45,278979;;45,278979;45,278979;0;;-6,6E-05;-0,000526;-0,00046
655;45,278979;;45,278979;45,279045;6,6E-05;;-0,000526;0,000592;0,001118
656;45,279045;;45,279045;45,279637;0,000592;;0,000592;-4,3E-05;-0,000635
657;45,279637;;45,279637;45,279637;0;;-4,3E-05;8E-06;5,1E-05
658;45,279637;;45,279637;45,27968;4,3E-05;;8E-06;-0,001125;-0,001133
659;45,27968;;45,27968;45,279715;3,5E-05;;-0,001125;0,00116;0,002285
660;45,279715;;45,279715;45,280875;0,00116;;0,00116;-4,2E-05;-0,001202
661;45,280875;;45,280875;45,280875;0;;-4,2E-05;-7E-06;3,5E-05
662;45,280875;;45,280875;45,280917;4,2E-05;;-7E-06;-0,001385;-0,001378
663;45,280917;;45,280917;45,280966;4,9E-05;;-0,001385;0,001434;0,002819
664;45,280966;;45,280966;45,2824;0,001434;;0,001434;-3,7E-05;-0,001471
665;45,2824;;45,2824;45,2824;0;;-3,7E-05;-4E-06;3,3E-05
666;45,2824;;45,2824;45,282437;3,7E-05;;-4E-06;-0,001422;-0,001418
667;45,282437;;45,282437;45,282478;4,1E-05;;-0,001422;0,001463;0,002885
668;45,282478;;45,282478;45,283941;0,001463;;0,001463;-3,2E-05;-0,001495
669;45,283941;;45,283941;45,283941;0;;-3,2E-05;7,10543E-15;3,2E-05
670;45,283941;;45,283941;45,283973;3,2E-05;;7,10543E-15;-0,000639;-0,000639
671;45,283973;;45,283973;45,284005;3,2E-05;;-0,000639;-0,000698;-5,9E-05
672;45,284005;;45,284005;45,284676;0,000671;;-0,000698;0,001369;0,002067
673;45,284676;;45,284676;45,286045;0,001369;;0,001369;-3,2E-05;-0,001401
674;45,286045;;45,286045;45,286045;0;;-3,2E-05;-6E-06;2,6E-05
675;45,286045;;45,286045;45,286077;3,2E-05;;-6E-06;-0,002996;-0,00299
676;45,286077;;45,286077;45,286115;3,8E-05;;-0,002996;-0,025623;-0,022627
677;45,286115;;45,286115;45,289149;0,003034;;-0,025623;0,028598;0,054221
678;45,289149;;45,289149;45,317806;0,028657;;0,028598;-0,000526;-0,029124
679;45,317806;;45,317806;45,317865;5,9E-05;;-0,000526;0,000585;0,001111
680;45,317865;;45,317865;45,31845;0,000585;;0,000585;-3,2E-05;-0,000617
681;45,31845;;45,31845;45,31845;0;;-3,2E-05;-1E-06;3,1E-05
682;45,31845;;45,31845;45,318482;3,2E-05;;-1E-06;-0,001225;-0,001224
683;45,318482;;45,318482;45,318515;3,3E-05;;-0,001225;0,001258;0,002483
684;45,318515;;45,318515;45,319773;0,001258;;0,001258;-2,5E-05;-0,001283
685;45,319773;;45,319773;45,319773;0;;-2,5E-05;-6E-06;1,9E-05
686;45,319773;;45,319773;45,319798;2,5E-05;;-6E-06;-0,000749;-0,000743
687;45,319798;;45,319798;45,319829;3,1E-05;;-0,000749;0,00078;0,001529
688;45,319829;;45,319829;45,320609;0,00078;;0,00078;-2,8E-05;-0,000808
689;45,320609;;45,320609;45,320609;0;;-2,8E-05;-3E-06;2,5E-05
690;45,320609;;45,320609;45,320637;2,8E-05;;-3E-06;-0,001288;-0,001285
691;45,320637;;45,320637;45,320668;3,1E-05;;-0,001288;0,001319;0,002607
692;45,320668;;45,320668;45,321987;0,001319;;0,001319;-4,6E-05;-0,001365
693;45,321987;;45,321987;45,321987;0;;-4,6E-05;-6E-06;4E-05
694;45,321987;;45,321987;45,322033;4,6E-05;;-6E-06;-0,040186;-0,04018
695;45,322033;;45,322033;45,322085;5,2E-05;;-0,040186;0,040238;0,080424
696;45,322085;;45,322085;45,362323;0,040238;;0,040238;-0,000142;-0,04038
697;45,362323;;45,362323;45,362323;0;;-0,000142;1,3E-05;0,000155
698;45,362323;;45,362323;45,362465;0,000142;;1,3E-05;5,2E-05;3,9E-05
699;45,362465;;45,362465;45,362594;0,000129;;5,2E-05;4E-05;-1,2E-05
700;45,362594;;45,362594;45,362671;7,7E-05;;4E-05;-0,000707;-0,000747
701;45,362671;;45,362671;45,362708;3,7E-05;;-0,000707;0,000703;0,00141
702;45,362708;;45,362708;45,363452;0,000744;;0,000703;-0,124433;-0,125136
703;45,363452;;45,363452;45,363493;4,1E-05;;-0,124433;0,124474;0,248907
704;45,363493;;45,363493;45,487967;0,124474;;0,124474;-5E-05;-0,124524
705;45,487967;;45,487967;45,487967;0;;-5E-05;-0,001046;-0,000996
706;45,487967;;45,487967;45,488017;5E-05;;-0,001046;0,001096;0,002142
707;45,488017;;45,488017;45,489113;0,001096;;0,001096;-2,2E-05;-0,001118
708;45,489113;;45,489113;45,489113;0;;-2,2E-05;-5E-06;1,7E-05
709;45,489113;;45,489113;45,489135;2,2E-05;;-5E-06;-0,001837;-0,001832
710;45,489135;;45,489135;45,489162;2,7E-05;;-0,001837;0,001805;0,003642
711;45,489162;;45,489162;45,491026;0,001864;;0,001805;-0,019059;-0,020864
712;45,491026;;45,491026;45,491085;5,9E-05;;-0,019059;0,019063;0,038122
713;45,491085;;45,491085;45,510203;0,019118;;0,019063;-0,000461;-0,019524
714;45,510203;;45,510203;45,510258;5,5E-05;;-0,000461;0,000489;0,00095
715;45,510258;;45,510258;45,510774;0,000516;;0,000489;-0,000892;-0,001381
716;45,510774;;45,510774;45,510801;2,7E-05;;-0,000892;0,000919;0,001811
717;45,510801;;45,510801;45,51172;0,000919;;0,000919;-2,2E-05;-0,000941
718;45,51172;;45,51172;45,51172;0;;-2,2E-05;-1,1E-05;1,1E-05
719;45,51172;;45,51172;45,511742;2,2E-05;;-1,1E-05;-0,001099;-0,001088
720;45,511742;;45,511742;45,511775;3,3E-05;;-0,001099;0,001132;0,002231
721;45,511775;;45,511775;45,512907;0,001132;;0,001132;-1,9E-05;-0,001151
722;45,512907;;45,512907;45,512907;0;;-1,9E-05;-1E-06;1,8E-05
723;45,512907;;45,512907;45,512926;1,9E-05;;-1E-06;-0,000858;-0,000857
724;45,512926;;45,512926;45,512946;2E-05;;-0,000858;0,000878;0,001736
725;45,512946;;45,512946;45,513824;0,000878;;0,000878;-1,6E-05;-0,000894
726;45,513824;;45,513824;45,513824;0;;-1,6E-05;-3E-06;1,3E-05
727;45,513824;;45,513824;45,51384;1,6E-05;;-3E-06;-0,001219;-0,001216
728;45,51384;;45,51384;45,513859;1,9E-05;;-0,001219;0,001238;0,002457
729;45,513859;;45,513859;45,515097;0,001238;;0,001238;-1,8E-05;-0,001256
730;45,515097;;45,515097;45,515097;0;;-1,8E-05;-5E-06;1,3E-05
731;45,515097;;45,515097;45,515115;1,8E-05;;-5E-06;-0,052272;-0,052267
732;45,515115;;45,515115;45,515138;2,3E-05;;-0,052272;0,052295;0,104567
733;45,515138;;45,515138;45,567433;0,052295;;0,052295;-6,3E-05;-0,052358
734;45,567433;;45,567433;45,567433;0;;-6,3E-05;1,3E-05;7,6E-05
735;45,567433;;45,567433;45,567496;6,3E-05;;1,3E-05;7E-06;-6E-06
736;45,567496;;45,567496;45,567546;5E-05;;7E-06;4,3E-05;3,6E-05
737;45,567546;;45,567546;45,567589;4,3E-05;;4,3E-05;0;-4,3E-05
738;45,567589;;45,567589;45,567589;0;;0;0;0
739;45,567589;;45,567589;45,567589;0;;0;0;0
740;45,567589;;45,567589;45,567589;0;;0;0;0
741;45,567589;;45,567589;45,567589;0;;0;-3,2E-05;-3,2E-05
742;45,567589;;45,567589;45,567589;0;;-3,2E-05;-5E-06;2,7E-05
743;45,567589;;45,567589;45,567621;3,2E-05;;-5E-06;1E-05;1,5E-05
744;45,567621;;45,567621;45,567658;3,7E-05;;1E-05;8E-06;-2E-06
745;45,567658;;45,567658;45,567685;2,7E-05;;8E-06;6E-06;-2E-06
746;45,567685;;45,567685;45,567704;1,9E-05;;6E-06;-6E-06;-1,2E-05
747;45,567704;;45,567704;45,567717;1,3E-05;;-6E-06;-0,048448;-0,048442
748;45,567717;;45,567717;45,567736;1,9E-05;;-0,048448;0,048467;0,096915
749;45,567736;;45,567736;45,616203;0,048467;;0,048467;-0,000661;-0,049128
750;45,616203;;45,616203;45,616203;0;;-0,000661;0,000661;0,001322
751;45,616203;;45,616203;45,616864;0,000661;;0,000661;-4,8E-05;-0,000709
752;45,616864;;45,616864;45,616864;0;;-4,8E-05;-1,2E-05;3,6E-05
753;45,616864;;45,616864;45,616912;4,8E-05;;-1,2E-05;-0,000257;-0,000245
754;45,616912;;45,616912;45,616972;6E-05;;-0,000257;-0,000184;7,3E-05
755;45,616972;;45,616972;45,617289;0,000317;;-0,000184;0,000501;0,000685
756;45,617289;;45,617289;45,61779;0,000501;;0,000501;-5,7E-05;-0,000558
757;45,61779;;45,61779;45,61779;0;;-5,7E-05;-3E-06;5,4E-05
758;45,61779;;45,61779;45,617847;5,7E-05;;-3E-06;-0,001182;-0,001179
759;45,617847;;45,617847;45,617907;6E-05;;-0,001182;0,001242;0,002424
760;45,617907;;45,617907;45,619149;0,001242;;0,001242;-4,1E-05;-0,001283
761;45,619149;;45,619149;45,619149;0;;-4,1E-05;-0,041097;-0,041056
762;45,619149;;45,619149;45,61919;4,1E-05;;-0,041097;0,040953;0,08205
763;45,61919;;45,61919;45,660328;0,041138;;0,040953;-0,000826;-0,041779
764;45,660328;;45,660328;45,660513;0,000185;;-0,000826;0,001011;0,001837
765;45,660513;;45,660513;45,661524;0,001011;;0,001011;-8,7E-05;-0,001098
766;45,661524;;45,661524;45,661524;0;;-8,7E-05;1,1E-05;9,8E-05
767;45,661524;;45,661524;45,661611;8,7E-05;;1,1E-05;-0,000547;-0,000558
768;45,661611;;45,661611;45,661687;7,6E-05;;-0,000547;0,000558;0,001105
769;45,661687;;45,661687;45,66231;0,000623;;0,000558;-0,023749;-0,024307
770;45,66231;;45,66231;45,662375;6,5E-05;;-0,023749;0,023814;0,047563
771;45,662375;;45,662375;45,686189;0,023814;;0,023814;-5,4E-05;-0,023868
